"date","dist","index_w","pop","index"
2019-04-28,"REPSOL",0,589235,-0.275789099245828
2019-05-05,"EDP",0,1085289,-0.275789099245828
2019-05-05,"ENDESA",0,19666538,-0.275789099245828
2019-05-05,"IBERDROLA",0.519947747922159,21074760,-0.244717955769813
2019-05-05,"NATURGY",0.0394590424598675,4177851,-0.273431097745492
2019-05-05,"REPSOL",0,589235,-0.275789099245828
2019-05-12,"EDP",0,1085289,-0.275789099245828
2019-05-12,"ENDESA",0.802293876024341,19666538,-0.227845458309791
2019-05-12,"IBERDROLA",0.3720725170773,21074760,-0.253554713948862
2019-05-12,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-05-12,"REPSOL",0,589235,-0.275789099245828
2019-05-19,"EDP",0,1085289,-0.275789099245828
2019-05-19,"ENDESA",0.190054294253518,19666538,-0.264431796000295
2019-05-19,"IBERDROLA",0,21074760,-0.275789099245828
2019-05-19,"NATURGY",0.66926489240521,4177851,-0.235795031421737
2019-05-19,"REPSOL",0,589235,-0.275789099245828
2019-05-26,"EDP",0,1085289,-0.275789099245828
2019-05-26,"ENDESA",0,19666538,-0.275789099245828
2019-05-26,"IBERDROLA",0.393273327905039,21074760,-0.252287791575087
2019-05-26,"NATURGY",0,4177851,-0.275789099245828
2019-05-26,"REPSOL",0,589235,-0.275789099245828
2019-06-02,"EDP",0,1085289,-0.275789099245828
2019-06-02,"ENDESA",0.633277931275957,19666538,-0.237945547578372
2019-06-02,"IBERDROLA",0.151530361437093,21074760,-0.266733917028
2019-06-02,"NATURGY",0,4177851,-0.275789099245828
2019-06-02,"REPSOL",0,589235,-0.275789099245828
2019-06-09,"EDP",0,1085289,-0.275789099245828
2019-06-09,"ENDESA",0.401146938012171,19666538,-0.25181727877781
2019-06-09,"IBERDROLA",0.696334050779226,21074760,-0.234177427139431
2019-06-09,"NATURGY",0.66926489240521,4177851,-0.235795031421737
2019-06-09,"REPSOL",0,589235,-0.275789099245828
2019-06-16,"EDP",0,1085289,-0.275789099245828
2019-06-16,"ENDESA",0.190054294253518,19666538,-0.264431796000295
2019-06-16,"IBERDROLA",0.648644776974922,21074760,-0.237027252481616
2019-06-16,"NATURGY",0,4177851,-0.275789099245828
2019-06-16,"REPSOL",0,589235,-0.275789099245828
2019-06-23,"EDP",0,1085289,-0.275789099245828
2019-06-23,"ENDESA",0.211092643758652,19666538,-0.263174582023343
2019-06-23,"IBERDROLA",0.241742966467946,21074760,-0.261342973792915
2019-06-23,"NATURGY",0,4177851,-0.275789099245828
2019-06-23,"REPSOL",0,589235,-0.275789099245828
2019-06-30,"EDP",0,1085289,-0.275789099245828
2019-06-30,"ENDESA",0.590245319232089,19666538,-0.240517099178136
2019-06-30,"IBERDROLA",0.269291987192262,21074760,-0.259696693798493
2019-06-30,"NATURGY",0,4177851,-0.275789099245828
2019-06-30,"REPSOL",0,589235,-0.275789099245828
2019-07-07,"EDP",3,1085289,-0.0965144879016086
2019-07-07,"ENDESA",0.190054294253518,19666538,-0.264431796000295
2019-07-07,"IBERDROLA",0.151530361437093,21074760,-0.266733917028
2019-07-07,"NATURGY",0,4177851,-0.275789099245828
2019-07-07,"REPSOL",0,589235,-0.275789099245828
2019-07-14,"EDP",0,1085289,-0.275789099245828
2019-07-14,"ENDESA",0.425059331744103,19666538,-0.250388317080276
2019-07-14,"IBERDROLA",0.544803689342133,21074760,-0.243232609357259
2019-07-14,"NATURGY",0,4177851,-0.275789099245828
2019-07-14,"REPSOL",0,589235,-0.275789099245828
2019-07-21,"EDP",0,1085289,-0.275789099245828
2019-07-21,"ENDESA",0.847244619261407,19666538,-0.225159282635305
2019-07-21,"IBERDROLA",0.509200674171378,21074760,-0.245360181593066
2019-07-21,"NATURGY",0,4177851,-0.275789099245828
2019-07-21,"REPSOL",0,589235,-0.275789099245828
2019-07-28,"EDP",0,1085289,-0.275789099245828
2019-07-28,"ENDESA",0.211092643758652,19666538,-0.263174582023343
2019-07-28,"IBERDROLA",0.434289453355578,21074760,-0.24983674159209
2019-07-28,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-07-28,"REPSOL",0,589235,-0.275789099245828
2019-08-04,"EDP",0,1085289,-0.275789099245828
2019-08-04,"ENDESA",0.404020982238969,19666538,-0.251645531057228
2019-08-04,"IBERDROLA",0.195849300300454,21074760,-0.264085496848028
2019-08-04,"NATURGY",0.622011172729712,4177851,-0.238618828831535
2019-08-04,"REPSOL",0,589235,-0.275789099245828
2019-08-11,"EDP",0,1085289,-0.275789099245828
2019-08-11,"ENDESA",0.190054294253518,19666538,-0.264431796000295
2019-08-11,"IBERDROLA",0.398686438184824,21074760,-0.251964313827897
2019-08-11,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-08-11,"REPSOL",0,589235,-0.275789099245828
2019-08-18,"EDP",0,1085289,-0.275789099245828
2019-08-18,"ENDESA",0.21396668798545,19666538,-0.263002834302761
2019-08-18,"IBERDROLA",0.192546486887632,21074760,-0.264282867045003
2019-08-18,"NATURGY",0.291276065134922,4177851,-0.258382964788849
2019-08-18,"REPSOL",0,589235,-0.275789099245828
2019-08-25,"EDP",0,1085289,-0.275789099245828
2019-08-25,"ENDESA",0.636151975502755,19666538,-0.23777379985779
2019-08-25,"IBERDROLA",0.467125224676343,21074760,-0.247874534878184
2019-08-25,"NATURGY",1.16510426053969,4177851,-0.206164561417913
2019-08-25,"REPSOL",0,589235,-0.275789099245828
2019-09-01,"EDP",0,1085289,-0.275789099245828
2019-09-01,"ENDESA",0.401146938012171,19666538,-0.25181727877781
2019-09-01,"IBERDROLA",0.303060722874187,21074760,-0.257678734810172
2019-09-01,"NATURGY",1.33852978481042,4177851,-0.195800963597645
2019-09-01,"REPSOL",0,589235,-0.275789099245828
